S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,2437.9542_0B,2013-06-28,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2438.0167_0A,F,     139, faint
A,2438.9438_0A,2013-06-29,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2438.9750_0B,J,     140,NULL
B,2438.9750_0B,2013-06-29,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2438.9438_0A,J,     139,NULL
A,2439.0167_0A,2013-06-29,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2439.0583_0B,O,     140,NULL
B,2439.0583_0B,2013-06-29,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2439.0167_0A,O,     139,NULL
A,2439.5167_0A,2013-06-30,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2439.6521_0B,F,     140,NULL
B,2439.6521_0B,2013-06-30,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2439.5167_0A,F,     139, GAP
A,2439.5688_0A,2013-06-30,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,     140, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2439.5688_0A,Z,     139,NULL
A,2439.7354_0A,2013-06-30,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,WP,     140, OVR ; FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2439.7354_0A,Z,     139,NULL
A,2439.8500_0A,2013-06-30,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,WP,     140, faint ; OVR ; FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2439.8500_0A,Z,     139,NULL
A,2440.0167_0A,2013-06-30,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,WP,     140, OVR ; FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2440.0167_0A,Z,     139,NULL
A,2440.6000_0A,2013-07-01,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2440.5583_0B,O,     140, OVR
B,2440.5583_0B,2013-07-01,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2440.6000_0A,O,     139,NULL
A,2440.6208_0A,2013-07-01,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2440.6208_0B,OP,     140, OVR
B,2440.6208_0B,2013-07-01,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2440.6208_0A,O,     139,NULL
A,2441.2667_0A,2013-07-01,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2441.2667_0B,F,     140, DFL ;  OFL ;  OVR
B,2441.2667_0B,2013-07-01,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2441.2667_0A,F,     139, DFL ;  OFL ;  OVR
A,2441.3708_0A,2013-07-01,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2441.3917_0B,LPS,     140, OVR ; OFL
B,2441.3917_0B,2013-07-01,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2441.3708_0A,LPS,     139, OFL ; OVR
A,2442.3083_0A,2013-07-02,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     140,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2442.3083_0A,Z,     139,NULL
A,2442.5583_0A,2013-07-03,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2442.8292_0B,F,     140, OFL
B,2442.8292_0B,2013-07-03,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2442.5583_0A,F,     139, gap ;  OFL
A,2442.7667_0A,2013-07-03,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2443.1104_0B,FP,     140,NULL
B,2443.1104_0B,2013-07-03,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2442.7667_0A,FP,     139,NULL
A,2442.8292_0A,2013-07-03,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2442.8292_1B,FS,     140, HAL ; OVR
B,2442.8292_1B,2013-07-03,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2442.8292_0A,FS,     139, HAL ; OVR 
A,2443.9542_0A,2013-07-04,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2443.8292_0B,U,     140,NULL
B,2443.8292_0B,2013-07-04,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2443.9542_0A,U,     139, OVR
A,2444.3806_0A,2013-07-04,21:08:00,    -999,    -999,    -999,    -999,    -999,    -999,2444.3604_0B,LS,     140, OFL
B,2444.3604_0B,2013-07-04,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2444.3806_0A,LS,     139, OFL
A,2445.4333_0A,2013-07-05,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.4542_0B,O,     140,NULL
B,2445.4542_0B,2013-07-05,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.4333_0A,O,     139, faint
A,2445.6417_0A,2013-07-06,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.5792_0B,O,     140, faint
B,2445.5792_0B,2013-07-06,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.6417_0A,O,     139, faint
A,2445.6417_1A,2013-07-06,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.6625_0B,OP,     140, OVR
B,2445.6625_0B,2013-07-06,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2445.6417_1A,OP,     139, OVR
A,2446.1521_0A,2013-07-06,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2446.2354_0B,O,     140, FF
B,2446.2354_0B,2013-07-06,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2446.1521_0A,F,     139,NULL
A,2446.3188_0Ac,2013-07-06,19:54:00,     231,      39,     231,       0,    -113,     -16,2446.3917_0B,U,     140, OFL
B,2446.3917_0B,2013-07-06,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2446.3188_0Ac,U,     139, OFL
A,2446.8917_0A,2013-07-07,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2446.9125_0B,U,     141, faint
B,2446.9125_0B,2013-07-07,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2446.8917_0A,U,     139, faint
A,2447.8500_0A,2013-07-08,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2447.8500_0B,U,     141,NULL
B,2447.8500_0B,2013-07-08,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2447.8500_0A,U,     139, faint
A,2449.0375_0A,2013-07-09,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2449.0375_0B,O,     141, OVR
B,2449.0375_0B,2013-07-09,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2449.0375_0A,O,     138, OVR
A,2449.1417_0A,2013-07-09,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2449.1417_0B,LS,     141,NULL
B,2449.1417_0B,2013-07-09,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2449.1417_0A,FS,     138,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2449.5167_0B,Z,     141,NULL
B,2449.5167_0B,2013-07-10,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     138,NULL
A,2449.9125_0A,2013-07-10,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2450.1000_0B,F,     141, OFL
B,2450.1000_0B,2013-07-10,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2449.9125_0A,F,     138, OFL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2452.1625_0B,Z,     141, HAL?
B,2452.1625_0B,2013-07-12,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     138,NULL
A,2452.2458_0A,2013-07-12,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2452.2458_0B,O,     141,NULL
B,2452.2458_0B,2013-07-12,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2452.2458_0A,OP,     138, OVR
A,2452.2667_0A,2013-07-12,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2452.2875_0B,W,     141,NULL
B,2452.2875_0B,2013-07-12,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2452.2667_0A,U,     138,NULL
A,2452.9750_0A,2013-07-13,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2453.0375_0B,O,     141,NULL
B,2453.0375_0B,2013-07-13,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2452.9750_0A,O,     138,NULL
A,2454.2875_0A,2013-07-14,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2454.2667_0B,U,     141, faint
B,2454.2667_0B,2013-07-14,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2454.2875_0A,U,     138, faint
A,2454.7250_0Ac,2013-07-15,05:39:00,     142,      25,     290,       1,      92,       5,2454.7250_0B,U,     141,NULL
B,2454.7250_0B,2013-07-15,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2454.7250_0Ac,U,     138,NULL
A,2455.0583_0Ac,2013-07-15,13:24:00,     140,      49,     138,      -5,     -59,     -11,2455.0792_0B,O,     141, FF ; faint ;  OFL
B,2455.0792_0B,2013-07-15,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.0583_0Ac,O,     138, FF ; faint ;  OFL
A,2455.4958_0A,2013-07-15,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.5167_0B,JP,     141,NULL
B,2455.5167_0B,2013-07-16,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.4958_0A,JP,     138,NULL
A,2455.5167_0A,2013-07-16,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.5167_1B,UP,     141,NULL
B,2455.5167_1B,2013-07-16,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.5167_0A,UP,     138,NULL
A,2455.6417_0Ac,2013-07-16,04:24:00,      50,      52,     360,      10,     344,      16,2455.6521_0B,F,     141, FF ; OVR
B,2455.6521_0B,2013-07-16,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.6417_0Ac,F,     138, OVR
A,2455.6625_0A,2013-07-16,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.6521_1B,O,     141, FF ; OVR
B,2455.6521_1B,2013-07-16,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.6625_0A,O,     138, OVR
A,2455.7875_0A,2013-07-16,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.8708_0B,FP,     141, OVR
B,2455.8708_0B,2013-07-16,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2455.7875_0A,FP,     138, OVR
A,2456.2250_0Ac,2013-07-16,17:39:00,     137,      53,     346,       0,     130,     -26,2456.2875_0B,FP,     141, OVR
B,2456.2875_0B,2013-07-16,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2456.2250_0Ac,FP,     138, OVR
A,2456.8083_0A,2013-07-17,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2457.0167_0B,F,     141,NULL
B,2457.0167_0B,2013-07-17,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2456.8083_0A,F,     138,NULL
A,2458.2771_0A,2013-07-18,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2458.3083_0B,F,     141, OVR
B,2458.3083_0B,2013-07-18,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2458.2771_0A,F,     138, OVR
A,2458.8708_0A,2013-07-19,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2458.8500_0B,F,     142, faint
B,2458.8500_0B,2013-07-19,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2458.8708_0A,F,     138, faint ; GAP
A,2460.8917_0A,2013-07-21,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2460.8917_0B,U,     142,NULL
B,2460.8917_0B,2013-07-21,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2460.8917_0A,U,     138,NULL
A,2461.4333_0A,2013-07-21,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2461.4333_0B,O,     142,NULL
B,2461.4333_0B,2013-07-21,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2461.4333_0A,F,     138,NULL
A,2461.6000_0A,2013-07-22,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     142, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2461.6000_0A,Z,     138,NULL
A,2461.7667_0Ac,2013-07-22,06:39:00,     330,     140,     815,    -699,    1425,    -597,2461.7667_0B,LPS,     142, HAL
B,2461.7667_0B,2013-07-22,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2461.7667_0Ac,LPS,     138, HAL
A,2462.3500_0A,2013-07-22,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2462.3292_0B,LPS,     142, OFL
B,2462.3292_0B,2013-07-22,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2462.3500_0A,OFL,     138,NULL
A,2463.0583_0A,2013-07-23,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2463.0375_0B,U,     142, narrow
B,2463.0375_0B,2013-07-23,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2463.0583_0A,O,     138, wide
A,2463.4750_0A,2013-07-23,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2463.4750_0B,F,     142,NULL
B,2463.4750_0B,2013-07-23,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2463.4750_0A,F,     138, KEY
A,2464.6833_0Ac,2013-07-25,05:24:00,     332,      88,     260,       0,      70,     -26,2464.6833_0B,FS,     142,NULL
B,2464.6833_0B,2013-07-25,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2464.6833_0Ac,F,     138,NULL
A,2464.7458_0A,2013-07-25,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,FP,     142, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2464.7458_0A,Z,     138,NULL
A,2465.4958_0A,2013-07-25,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2465.5167_0B,O,     142,NULL
B,2465.5167_0B,2013-07-26,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2465.4958_0A,O,     138,NULL
A,2465.8500_0A,2013-07-26,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2465.8500_0B,O,     142,NULL
B,2465.8500_0B,2013-07-26,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2465.8500_0A,JS,     138,NULL
A,2466.2875_0Ac,2013-07-26,19:24:00,     154,      92,     698,       0,     920,     -10,2466.3083_0Bc,FS,     142, 3p ;  OFL
B,2466.3083_0Bc,2013-07-26,19:24:22,     136,      69,     746,     -19,     704,      14,2466.2875_0Ac,F,     138, OFL
A,2468.3083_0A,2013-07-28,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2468.1625_0B,F,     142,NULL
B,2468.1625_0B,2013-07-28,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2468.3083_0A,F,     138,NULL
A,2468.1938_0A,2013-07-28,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2468.2042_0B,F,     142,NULL
B,2468.2042_0B,2013-07-28,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2468.1938_0A,F,     138,NULL
A,2468.9333_0Ac,2013-07-29,10:54:00,     228,      46,     287,      -8,      32,     -23,2468.9958_0Bc,F,     142, OVR
B,2468.9958_0Bc,2013-07-29,12:24:22,     153,      72,     129,     -20,     197,      -7,2468.9333_0Ac,F,     138, OVR
A,2469.0583_0Ac,2013-07-29,13:24:00,     312,      53,     698,      -4,     595,      76,2469.0688_0Bc,OP,     142,NULL
B,2469.0688_0Bc,2013-07-29,13:54:22,     354,      18,     201,     -43,    -168,     -63,2469.0583_0Ac,O,     138, DPL
A,2469.1417_0A,2013-07-29,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2469.1000_0B,FP,     142, OVR
B,2469.1000_0B,2013-07-29,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2469.1417_0A,FP,     138, OVR
A,2469.4958_0A,2013-07-29,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     142,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2469.4958_0A,Z,     138,NULL
A,2469.9750_0Ac,2013-07-30,11:39:00,     232,      40,     299,      -9,      53,     -12,2469.9958_0B,OP,     142, OFL
B,2469.9958_0B,2013-07-30,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2469.9750_0Ac,OP,     138,NULL
A,2470.0167_0A,2013-07-30,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2470.0375_0B,O,     142,NULL
B,2470.0375_0B,2013-07-30,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2470.0167_0A,O,     138, faint
A,2470.7667_0A,2013-07-31,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2470.7667_0A,Z,     138,NULL
A,2471.2458_0A,2013-07-31,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2471.2458_0B,O,     143, faint ; HAL
B,2471.2458_0B,2013-07-31,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2471.2458_0A,O,     138,NULL
A,2471.4750_0A,2013-07-31,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2471.4750_0B,U,     143,NULL
B,2471.4750_0B,2013-07-31,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2471.4750_0A,U,     138,NULL
A,2471.6000_0A,2013-08-01,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     143, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2471.6000_0A,Z,     138,NULL
A,2471.8083_0A,2013-08-01,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2471.8083_0A,Z,     138, GAP ; faint
A,2472.5792_0A,2013-08-02,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2472.6000_0B,U,     143,NULL
B,2472.6000_0B,2013-08-02,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2472.5792_0A,U,     138,NULL
A,2472.7354_0A,2013-08-02,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2472.7354_0A,Z,     138, not detected
A,2472.8604_0A,2013-08-02,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2472.8604_0A,Z,     138,NULL
A,2473.0583_0Ac,2013-08-02,13:24:00,     114,      25,     519,     -11,     122,     -58,NULL,U,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2473.0583_0Ac,Z,     138, faint and small
A,2473.1625_0A,2013-08-02,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2473.1625_0A,Z,     138, HAL? ; faint
A,2473.4854_0A,2013-08-02,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2473.4958_0B,O,     143,NULL
B,2473.4958_0B,2013-08-02,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2473.4854_0A,O,     138, faint ; GAP
A,2473.7042_0A,2013-08-03,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2473.7250_0B,UP,     143,NULL
B,2473.7250_0B,2013-08-03,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2473.7042_0A,UP,     138, faint ; gap
A,2474.2875_0A,2013-08-03,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.3083_0B,U,     143,NULL
B,2474.3083_0B,2013-08-03,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.2875_0A,U,     138,NULL
A,2474.4542_0A,2013-08-03,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.6521_0B,F,     143,NULL
B,2474.6521_0B,2013-08-04,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.4542_0A,F,     138,NULL
A,2474.8500_0A,2013-08-04,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.8292_0B,OP,     143, OVR
B,2474.8292_0B,2013-08-04,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.8500_0A,OP,     138,NULL
A,2474.8292_0A,2013-08-04,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2474.8292_0A,Z,     138,NULL
A,2474.9750_0A,2013-08-04,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.9958_0B,O,     143,NULL
B,2474.9958_0B,2013-08-04,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2474.9750_0A,O,     138,NULL
A,2475.1417_0A,2013-08-04,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2475.1625_0B,U,     143,NULL
B,2475.1625_0B,2013-08-04,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2475.1417_0A,U,     138, faint
A,2476.2875_0A,2013-08-05,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2476.2875_0A,Z,     138,NULL
A,2476.6000_0A,2013-08-06,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2476.6000_0B,O,     143,NULL
B,2476.6000_0B,2013-08-06,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2476.6000_0A,O,     138,NULL
A,2476.6417_0Ac,2013-08-06,03:39:00,     192,      72,     734,      47,     544,      12,2476.6833_0B,L,     143,NULL
B,2476.6833_0B,2013-08-06,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2476.6417_0Ac,F,     138, 3p
A,2477.2667_0A,2013-08-06,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2477.1833_0Bc,LSP,     143, HAL ; OFL
B,2477.1833_0Bc,2013-08-06,17:24:24,      73,      55,     392,      14,     218,       2,2477.2667_0A,F,     138, gap ;  OFL
A,2478.2667_0A,2013-08-07,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2478.3500_0B,F,     143,NULL
B,2478.3500_0B,2013-08-07,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2478.2667_0A,F,     138, GAP
A,2479.3083_0A,2013-08-08,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2479.3604_0B,F,     143, CS
B,2479.3604_0B,2013-08-08,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2479.3083_0A,O,     138, OFL
A,2479.4542_0A,2013-08-08,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2479.4333_0B,F,     143, VOR
B,2479.4333_0B,2013-08-08,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2479.4542_0A,F,     138, OVR
A,2480.3917_0A,2013-08-09,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2480.3917_0B,O,     143, wide
B,2480.3917_0B,2013-08-09,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2480.3917_0A,O,     138, narrow
A,2480.6833_0A,2013-08-10,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2480.6833_0B,J,     143,NULL
B,2480.6833_0B,2013-08-10,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2480.6833_0A,J,     137,NULL
A,2480.9125_0Ac,2013-08-10,10:24:00,     124,      85,     446,       1,     489,      24,2480.9750_0B,FS,     143,NULL
B,2480.9750_0B,2013-08-10,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2480.9125_0Ac,LS,     137,NULL
A,2481.7667_0A,2013-08-11,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2481.7250_0B,F,     143,NULL
B,2481.7250_0B,2013-08-11,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2481.7667_0A,F,     137,NULL
A,2482.4958_0A,2013-08-11,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2482.4958_0B,F,     143, OVR
B,2482.4958_0B,2013-08-11,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2482.4958_0A,F,     137, OVR
A,2483.0167_0Ac,2013-08-12,12:39:00,     152,      46,     259,       0,     424,       0,2483.0167_0Bc,FP,     143,NULL
B,2483.0167_0Bc,2013-08-12,12:54:26,     226,      27,     301,      -5,     169,       6,2483.0167_0Ac,FP,     137,NULL
A,2483.3708_0A,2013-08-12,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     143, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2483.3708_0A,Z,     137,NULL
A,2483.8500_0A,2013-08-13,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2483.7667_0B,F,     144, faint
B,2483.7667_0B,2013-08-13,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2483.8500_0A,F,     137, faint
A,2483.8083_0A,2013-08-13,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2483.8083_0B,U,     144,NULL
B,2483.8083_0B,2013-08-13,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2483.8083_0A,U,     137,NULL
A,2484.0792_0A,2013-08-13,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2484.1104_0B,O,     144, FF
B,2484.1104_0B,2013-08-13,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2484.0792_0A,O,     137, FF
A,2485.3917_0Ac,2013-08-14,22:24:00,     117,      50,     411,      21,     233,       0,2485.4750_0Bc,F,     144, PRM
B,2485.4750_0Bc,2013-08-15,00:24:26,     130,      61,     276,       5,     205,       7,2485.3917_0Ac,F,     137,NULL
A,2485.6104_0A,2013-08-15,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2485.6104_0B,F,     144, OFL
B,2485.6104_0B,2013-08-15,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2485.6104_0A,OFL,     137,NULL
A,2486.0167_0A,2013-08-15,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.0167_0B,OP,     144, OVR ; faint
B,2486.0167_0B,2013-08-15,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.0167_0A,OP,     137, OVR
A,2486.2458_0A,2013-08-15,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.3917_0B,O,     144, OFL
B,2486.3917_0B,2013-08-15,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.2458_0A,O,     137, FF ;  OFL
A,2486.4542_0A,2013-08-15,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.4542_0B,UP,     144,NULL
B,2486.4542_0B,2013-08-15,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.4542_0A,UP,     137,NULL
A,2486.6625_0A,2013-08-16,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.6417_0B,OP,     144,NULL
B,2486.6417_0B,2013-08-16,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2486.6625_0A,OP,     137,NULL
A,2486.9750_0Ac,2013-08-16,11:39:00,     246,      60,     659,     -23,     637,     -72,2486.9958_0B,LS,     144, OFL
